date,Very dry,Very wet,Median,2021-22 to date
1900-07-01,0.0,3.3,0.0,9.0
1900-07-02,0.0,11.0,0.0,21.0
1900-07-03,0.0,17.8,0.6,25.0
1900-07-04,0.0,19.0,1.3,26.0
1900-07-05,0.0,29.599999999999998,2.5,26.0
1900-07-06,0.0,33.1,4.0,26.0
1900-07-07,0.0,45.5,5.4,26.0
1900-07-08,0.0,46.89999999999999,6.5,27.0
1900-07-09,0.0,55.1,7.0,36.0
1900-07-10,0.0,57.9,8.6,40.0
1900-07-11,0.0,69.8,9.899999999999999,40.0
1900-07-12,0.0,73.39999999999999,12.0,40.0
1900-07-13,0.0,84.0,13.7,40.0
1900-07-14,0.6,88.3,15.899999999999999,40.0
1900-07-15,1.4,88.3,17.8,40.0
1900-07-16,2.0,88.3,19.0,40.0
1900-07-17,2.0,91.2,20.6,40.0
1900-07-18,2.0,110.00000000000001,22.0,40.0
1900-07-19,2.4,110.00000000000001,25.700000000000003,40.0
1900-07-20,2.4,115.60000000000001,26.9,40.0
1900-07-21,2.6000000000000005,118.9,26.9,40.0
1900-07-22,2.6000000000000005,132.9,28.0,40.0
1900-07-23,2.8,138.20000000000002,28.0,40.0
1900-07-24,2.8,138.20000000000002,28.4,41.0
1900-07-25,2.8,141.1,28.9,41.0
1900-07-26,3.1,141.1,30.0,41.0
1900-07-27,3.6,142.10000000000002,35.0,41.0
1900-07-28,3.8,143.10000000000002,39.6,41.0
1900-07-29,4.0,143.10000000000002,40.199999999999996,41.0
1900-07-30,5.3,149.40000000000003,42.4,41.0
1900-07-31,6.2,149.40000000000003,43.60000000000001,41.0
1900-08-01,6.8,149.40000000000003,43.60000000000001,41.0
1900-08-02,7.4,149.40000000000003,47.900000000000006,41.0
1900-08-03,7.4,149.40000000000003,49.39999999999999,42.0
1900-08-04,10.899999999999999,149.40000000000003,49.599999999999994,42.0
1900-08-05,11.0,149.40000000000003,50.1,42.0
1900-08-06,11.0,161.4,53.0,42.0
1900-08-07,11.0,171.3,53.0,42.0
1900-08-08,11.7,177.2,53.0,42.0
1900-08-09,13.299999999999999,177.2,54.00000000000001,47.0
1900-08-10,13.299999999999999,177.2,58.0,47.0
1900-08-11,17.6,186.3,59.5,47.0
1900-08-12,18.5,186.3,59.5,47.0
1900-08-13,19.0,188.10000000000002,59.5,47.0
1900-08-14,19.0,188.10000000000002,62.900000000000006,47.0
1900-08-15,21.7,188.10000000000002,62.900000000000006,49.0
1900-08-16,22.3,196.59999999999997,63.7,49.0
1900-08-17,22.3,197.09999999999997,64.09999999999998,49.0
1900-08-18,23.0,201.19999999999996,67.49999999999999,49.0
1900-08-19,23.699999999999996,201.19999999999996,67.49999999999999,49.0
1900-08-20,24.7,203.19999999999996,72.4,49.0
1900-08-21,25.1,203.19999999999996,74.5,49.0
1900-08-22,28.799999999999994,203.19999999999996,74.99999999999999,49.0
1900-08-23,28.799999999999994,203.19999999999996,81.00000000000001,49.0
1900-08-24,28.799999999999994,214.70000000000005,83.0,58.0
1900-08-25,29.0,214.70000000000005,83.2,59.0
1900-08-26,29.5,220.80000000000004,83.2,59.0
1900-08-27,30.2,220.80000000000004,83.2,59.0
1900-08-28,31.3,233.29999999999995,83.2,59.0
1900-08-29,31.400000000000002,233.5999999999999,83.8,59.0
1900-08-30,31.400000000000002,233.99999999999994,87.59999999999998,59.0
1900-08-31,31.400000000000002,250.10000000000002,97.6,59.0
1900-09-01,32.2,250.10000000000002,98.0,59.0
1900-09-02,34.49999999999999,250.10000000000002,98.0,60.0
1900-09-03,34.49999999999999,250.60000000000002,98.0,60.0
1900-09-04,34.49999999999999,250.60000000000002,99.80000000000001,60.0
1900-09-05,37.9,250.60000000000002,99.80000000000001,60.0
1900-09-06,37.9,250.60000000000002,99.80000000000001,62.0
1900-09-07,37.9,250.60000000000002,101.0,62.0
1900-09-08,37.9,250.60000000000002,101.0,62.0
1900-09-09,37.9,250.60000000000002,102.89999999999999,62.0
1900-09-10,39.0,254.40000000000003,103.1,62.0
1900-09-11,39.0,256.40000000000003,104.0,62.0
1900-09-12,39.0,256.40000000000003,104.0,62.0
1900-09-13,39.0,257.70000000000005,104.99999999999999,62.0
1900-09-14,39.699999999999996,260.5,105.99999999999999,62.0
1900-09-15,40.0,262.7999999999999,108.39999999999999,62.0
1900-09-16,40.3,262.7999999999999,108.39999999999999,62.0
1900-09-17,40.3,270.50000000000006,110.8,62.0
1900-09-18,40.3,270.50000000000006,117.49999999999997,62.0
1900-09-19,40.3,270.50000000000006,118.20000000000002,62.0
1900-09-20,41.1,270.50000000000006,124.0,62.0
1900-09-21,41.1,270.50000000000006,129.2,62.0
1900-09-22,41.1,270.50000000000006,131.19999999999996,62.0
1900-09-23,41.1,278.80000000000007,131.79999999999998,62.0
1900-09-24,41.1,278.80000000000007,134.7,62.0
1900-09-25,41.1,278.80000000000007,134.7,62.0
1900-09-26,43.6,278.80000000000007,134.7,62.0
1900-09-27,46.699999999999996,278.80000000000007,135.2,64.0
1900-09-28,47.000000000000014,291.0,135.2,67.0
1900-09-29,47.000000000000014,292.30000000000007,143.1,67.0
1900-09-30,50.599999999999994,299.3000000000002,143.8,79.0
1900-10-01,51.99999999999999,299.3000000000002,145.8,83.0
1900-10-02,56.0,303.00000000000006,145.8,90.0
1900-10-03,57.10000000000001,306.50000000000006,145.8,90.0
1900-10-04,57.10000000000001,307.0,145.9,90.0
1900-10-05,57.10000000000001,309.2,145.9,90.0
1900-10-06,60.40000000000001,309.2,150.8,90.0
1900-10-07,60.40000000000001,309.2,155.4,90.0
1900-10-08,60.40000000000001,309.2,161.40000000000003,90.0
1900-10-09,60.40000000000001,309.2,161.40000000000003,90.0
1900-10-10,63.999999999999986,309.2,169.20000000000002,90.0
1900-10-11,63.999999999999986,323.8999999999999,169.6,90.0
1900-10-12,63.999999999999986,325.19999999999993,181.00000000000003,117.0
1900-10-13,63.999999999999986,325.19999999999993,181.30000000000004,141.0
1900-10-14,64.00000000000001,325.19999999999993,181.30000000000004,150.0
1900-10-15,68.50000000000001,325.19999999999993,181.30000000000004,150.0
1900-10-16,68.50000000000001,327.0,183.70000000000005,150.0
1900-10-17,75.60000000000002,327.0,183.70000000000005,150.0
1900-10-18,76.20000000000003,327.0,183.70000000000005,150.0
1900-10-19,77.00000000000003,327.0,195.99999999999997,176.0
1900-10-20,77.00000000000003,341.6000000000001,196.89999999999998,176.0
1900-10-21,77.00000000000003,341.6000000000001,196.89999999999998,179.0
1900-10-22,77.00000000000003,349.0,196.89999999999998,179.0
1900-10-23,77.00000000000003,352.0,196.89999999999998,179.0
1900-10-24,77.00000000000003,352.0,197.70000000000005,179.0
1900-10-25,77.20000000000002,375.0,211.0,179.0
1900-10-26,98.2,378.0,214.0,182.0
1900-10-27,98.2,378.0,217.59999999999997,182.0
1900-10-28,98.5,406.80000000000007,218.59999999999997,182.0
1900-10-29,99.69999999999997,406.80000000000007,228.8,182.0
1900-10-30,99.69999999999997,406.80000000000007,228.8,183.0
1900-10-31,100.1,406.80000000000007,228.8,184.0
1900-11-01,100.1,416.19999999999993,232.0,184.0
1900-11-02,104.30000000000001,428.00000000000006,234.0,184.0
1900-11-03,104.30000000000001,428.00000000000006,235.0,198.0
1900-11-04,104.30000000000001,431.4,235.0,198.0
1900-11-05,105.0,441.00000000000006,241.89999999999998,198.0
1900-11-06,114.60000000000002,443.3,241.89999999999998,200.0
1900-11-07,115.60000000000002,443.3,242.60000000000002,201.0
1900-11-08,115.60000000000002,456.2000000000002,243.20000000000002,207.0
1900-11-09,115.60000000000002,459.40000000000015,243.20000000000002,208.0
1900-11-10,123.40000000000002,465.19999999999993,249.00000000000003,208.0
1900-11-11,126.60000000000002,465.19999999999993,255.8,246.0
1900-11-12,126.60000000000002,466.5999999999999,256.8,250.0
1900-11-13,126.60000000000002,469.50000000000006,263.6,250.0
1900-11-14,127.40000000000002,479.7000000000002,269.7,250.0
1900-11-15,127.80000000000003,479.7000000000002,272.0,250.0
1900-11-16,131.00000000000003,479.7000000000002,273.0,250.0
1900-11-17,147.0,479.7000000000002,279.3,250.0
1900-11-18,147.0,479.7000000000002,283.8,250.0
1900-11-19,147.0,479.7000000000002,283.8,250.0
1900-11-20,147.0,479.7000000000002,292.4000000000001,250.0
1900-11-21,149.0,479.7000000000002,295.1000000000001,264.0
1900-11-22,149.0,493.90000000000003,296.6,267.0
1900-11-23,149.0,505.70000000000005,296.6,272.0
1900-11-24,149.29999999999998,507.50000000000006,297.1,278.0
1900-11-25,155.59999999999997,507.50000000000006,297.1,296.0
1900-11-26,155.7,507.50000000000006,300.40000000000003,296.0
1900-11-27,159.60000000000005,513.5000000000002,305.20000000000005,319.0
1900-11-28,159.60000000000005,513.5000000000002,309.20000000000005,319.0
1900-11-29,159.60000000000005,525.8,309.20000000000005,319.0
1900-11-30,159.60000000000005,527.9000000000001,309.20000000000005,323.0
1900-12-01,160.60000000000005,527.9000000000001,316.7000000000001,401.0
1900-12-02,164.60000000000002,538.3000000000001,333.0,410.0
1900-12-03,164.7,538.3000000000001,335.79999999999995,410.0
1900-12-04,166.9,538.3000000000001,335.99999999999994,410.0
1900-12-05,174.0,538.3000000000001,341.30000000000007,452.0
1900-12-06,174.0,538.3000000000001,341.30000000000007,454.0
1900-12-07,176.80000000000004,540.3000000000001,341.30000000000007,468.0
1900-12-08,182.10000000000002,551.2,345.0,475.0
1900-12-09,184.39999999999998,568.6,349.0000000000001,488.0
1900-12-10,184.39999999999998,571.0,349.0000000000001,500.0
1900-12-11,184.99999999999997,574.8999999999999,358.40000000000003,500.0
1900-12-12,184.99999999999997,583.7000000000002,374.3,500.0
1900-12-13,184.99999999999997,584.5000000000001,384.0,500.0
1900-12-14,190.20000000000002,584.5000000000001,394.0,500.0
1900-12-15,191.00000000000003,595.4,396.60000000000025,500.0
1900-12-16,201.7,595.6999999999998,396.60000000000025,500.0
1900-12-17,207.99999999999997,612.3999999999999,396.60000000000025,500.0
1900-12-18,207.99999999999997,620.4999999999998,396.60000000000025,501.0
1900-12-19,207.99999999999997,632.6999999999998,399.4000000000001,501.0
1900-12-20,211.59999999999997,632.8999999999999,404.2000000000001,501.0
1900-12-21,211.79999999999995,634.0999999999999,406.0,501.0
1900-12-22,221.20000000000005,641.3999999999999,406.0,501.0
1900-12-23,221.20000000000005,641.3999999999999,406.0,501.0
1900-12-24,221.20000000000005,641.3999999999999,408.60000000000014,501.0
1900-12-25,232.39999999999998,646.5999999999999,408.60000000000014,501.0
1900-12-26,239.79999999999993,648.4,416.0,503.0
1900-12-27,239.79999999999993,660.5,416.0,503.0
1900-12-28,251.80000000000007,680.1999999999999,423.0,548.0
1900-12-29,251.80000000000007,680.1999999999999,424.40000000000003,551.0
1900-12-30,251.80000000000007,724.0,428.8,555.0
1900-12-31,251.80000000000007,726.0,428.8,556.0
1901-01-01,258.59999999999997,737.15,433.05000000000007,568.0
1901-01-02,265.07,740.65,433.05000000000007,600.0
1901-01-03,273.8699999999999,743.35,441.4000000000001,601.0
1901-01-04,282.3,744.25,451.9000000000001,602.0
1901-01-05,285.1,744.25,452.05000000000007,614.0
1901-01-06,286.0,744.35,453.20000000000005,633.0
1901-01-07,286.56,769.9300000000001,454.1,634.0
1901-01-08,286.99,771.5099999999999,459.95000000000016,635.0
1901-01-09,286.99,787.34,460.60000000000014,635.0
1901-01-10,304.5300000000001,789.2500000000001,465.6,635.0
1901-01-11,306.72,791.0500000000001,466.2500000000001,635.0
1901-01-12,309.24,791.0500000000001,466.2500000000001,635.0
1901-01-13,311.49,805.1499999999997,478.3,635.0
1901-01-14,311.49,817.8500000000001,482.0,635.0
1901-01-15,313.11,828.0699999999997,485.5,635.0
1901-01-16,328.38000000000005,829.7300000000001,486.75,650.0
1901-01-17,330.0,837.13,489.70000000000005,650.0
1901-01-18,330.0,842.9899999999997,491.8500000000001,650.0
1901-01-19,330.12000000000006,843.28,498.6500000000001,650.0
1901-01-20,331.96000000000004,853.0299999999999,511.1500000000001,669.0
1901-01-21,339.0500000000001,861.04,514.2,720.0
1901-01-22,341.63,863.1099999999997,519.0500000000002,724.0
1901-01-23,342.1,866.08,529.9,729.0
1901-01-24,342.3,866.08,550.0,729.0
1901-01-25,342.3,866.08,552.5,729.0
1901-01-26,348.7800000000001,872.3000000000001,563.0999999999999,737.0
1901-01-27,352.81000000000006,886.68,568.0,738.0
1901-01-28,353.38000000000005,907.08,570.1500000000001,746.0
1901-01-29,360.55000000000007,912.13,571.6,746.0
1901-01-30,360.55000000000007,912.13,585.05,747.0
1901-01-31,360.55000000000007,912.28,586.8499999999999,750.0
1901-02-01,365.75000000000006,914.4999999999999,595.8499999999999,750.0
1901-02-02,365.95000000000005,919.0200000000002,601.5,756.0
1901-02-03,373.38,919.0900000000003,603.0500000000002,816.0
1901-02-04,377.65000000000015,921.5400000000002,603.5500000000002,848.0
1901-02-05,377.78000000000014,927.63,603.5500000000002,850.0
1901-02-06,377.78000000000014,936.0,611.25,860.0
1901-02-07,394.70999999999975,964.8100000000003,611.25,862.0
1901-02-08,394.70999999999975,966.1700000000002,614.4000000000001,867.0
1901-02-09,394.70999999999975,971.34,616.75,867.0
1901-02-10,402.35000000000014,971.34,621.0000000000001,867.0
1901-02-11,402.35000000000014,979.0100000000003,621.0000000000001,867.0
1901-02-12,407.84000000000015,981.6200000000003,633.0500000000002,867.0
1901-02-13,414.8600000000002,983.9300000000001,643.8,867.0
1901-02-14,415.0200000000002,985.4499999999997,657.5,870.0
1901-02-15,415.7400000000001,1011.2899999999997,658.75,872.0
1901-02-16,417.3600000000001,1013.8100000000002,658.75,872.0
1901-02-17,428.7200000000001,1020.3900000000002,660.4000000000001,873.0
1901-02-18,428.7200000000001,1044.46,665.95,873.0
1901-02-19,437.10000000000014,1056.59,676.1500000000001,878.0
1901-02-20,441.7000000000001,1065.8799999999999,689.45,880.0
1901-02-21,450.2000000000001,1080.5200000000002,700.1000000000001,880.0
1901-02-22,454.13,1089.4799999999993,713.3999999999999,882.0
1901-02-23,468.4900000000001,1098.03,726.8999999999999,902.0
1901-02-24,474.7400000000001,1100.1000000000001,732.8499999999999,1078.0
1901-02-25,483.31,1100.55,734.3499999999999,1113.0
1901-02-26,483.71,1101.25,735.05,1120.0
1901-02-27,488.4700000000001,1115.67,746.2499999999998,1174.0
1901-02-28,488.6000000000001,1121.5700000000004,762.5999999999999,1611.0
1901-03-01,507.2500000000001,1129.7399999999998,779.3,1739.0
1901-03-02,511.1500000000002,1130.0699999999997,782.6500000000001,1739.0
1901-03-03,511.88000000000017,1136.3499999999992,786.7,1748.0
1901-03-04,518.3900000000002,1140.7199999999991,792.8,1749.0
1901-03-05,524.7700000000001,1159.4,799.3,1750.0
1901-03-06,524.9500000000002,1159.58,809.3500000000001,1750.0
1901-03-07,538.07,1165.6999999999998,813.3,1763.0
1901-03-08,539.6400000000001,1173.8899999999996,815.5999999999999,1773.0
1901-03-09,539.9100000000001,1179.1099999999994,816.0,1773.0
1901-03-10,540.8100000000001,1186.2199999999991,828.1500000000001,1779.0
1901-03-11,544.4200000000001,1186.2199999999991,830.65,1787.0
1901-03-12,544.4200000000001,1186.539999999999,831.65,1791.0
1901-03-13,552.17,1186.539999999999,832.15,1792.0
1901-03-14,554.1300000000001,1186.539999999999,842.6999999999999,1793.0
1901-03-15,554.4,1186.539999999999,846.5,1793.0
1901-03-16,555.5700000000002,1214.9499999999991,856.4999999999999,1799.0
1901-03-17,561.0100000000002,1230.5099999999998,856.65,1801.0
1901-03-18,575.14,1246.9899999999998,864.0999999999998,1809.0
1901-03-19,577.42,1246.9899999999998,870.4499999999998,1810.0
1901-03-20,580.66,1277.4099999999996,873.7499999999998,1812.0
1901-03-21,583.36,1277.4299999999996,879.0,1812.0
1901-03-22,586.6399999999999,1279.5199999999995,892.25,1812.0
1901-03-23,588.3,1281.9699999999998,897.5,1812.0
1901-03-24,589.24,1281.9699999999998,904.5,1812.0
1901-03-25,601.1600000000001,1293.5299999999995,910.0500000000001,1823.0
1901-03-26,608.1599999999999,1299.5499999999993,923.5,1842.0
1901-03-27,608.1599999999999,1314.28,923.5,1853.0
1901-03-28,608.1599999999999,1314.86,926.5,1858.0
1901-03-29,609.6299999999999,1315.05,935.0,1973.0
1901-03-30,610.3399999999999,1315.6599999999999,937.0,2150.0
1901-03-31,612.6399999999999,1330.9199999999994,939.1999999999997,2156.0
1901-04-01,616.42,1343.72,944.5999999999993,2157.0
1901-04-02,618.9899999999999,1345.0,950.3499999999996,2157.0
1901-04-03,623.13,1347.96,950.7499999999995,2157.0
1901-04-04,632.37,1361.1399999999994,957.5,2163.0
1901-04-05,633.26,1361.3399999999995,966.3999999999999,2163.0
1901-04-06,637.37,1392.0299999999993,975.4499999999996,2163.0
1901-04-07,641.54,1408.87,979.2999999999998,2166.0
1901-04-08,647.2799999999999,1413.55,992.3,
1901-04-09,652.0200000000003,1415.35,992.9499999999998,
1901-04-10,652.7100000000003,1429.4099999999999,997.3499999999998,
1901-04-11,653.0900000000004,1439.7200000000003,1001.0,
1901-04-12,653.1100000000004,1463.4000000000005,1002.0,
1901-04-13,653.1300000000003,1467.1900000000005,1011.6999999999996,
1901-04-14,657.4300000000003,1468.4500000000005,1011.6999999999996,
1901-04-15,659.8600000000001,1468.5000000000005,1014.7999999999996,
1901-04-16,665.4399999999999,1468.5500000000004,1015.4999999999994,
1901-04-17,667.12,1470.3800000000006,1027.3499999999992,
1901-04-18,667.74,1472.0500000000004,1032.7499999999993,
1901-04-19,667.8399999999999,1478.1700000000005,1032.7499999999993,
1901-04-20,667.8400000000004,1480.2100000000003,1032.7499999999993,
1901-04-21,668.1400000000003,1480.6200000000003,1032.7499999999993,
1901-04-22,668.5400000000004,1484.9700000000005,1040.7999999999993,
1901-04-23,672.4499999999999,1484.9700000000005,1041.1999999999994,
1901-04-24,674.79,1484.9700000000005,1045.7999999999995,
1901-04-25,699.8299999999999,1484.9700000000005,1045.7999999999995,
1901-04-26,710.95,1484.9700000000005,1045.7999999999995,
1901-04-27,719.5500000000002,1485.2500000000005,1050.049999999999,
1901-04-28,719.8000000000002,1485.2500000000005,1057.749999999999,
1901-04-29,719.8000000000002,1489.3199999999993,1062.2499999999995,
1901-04-30,719.8000000000002,1519.3799999999994,1063.2499999999995,
1901-05-01,719.9500000000002,1519.3799999999994,1066.1,
1901-05-02,719.9500000000002,1519.3999999999994,1076.95,
1901-05-03,728.8100000000002,1519.4199999999994,1083.95,
1901-05-04,728.8100000000002,1519.4199999999994,1088.5500000000002,
1901-05-05,743.7799999999999,1519.4399999999994,1088.8,
1901-05-06,743.8999999999999,1519.4399999999994,1088.8,
1901-05-07,749.5400000000002,1520.6099999999994,1089.3,
1901-05-08,756.8900000000002,1521.2699999999993,1092.0,
1901-05-09,763.1700000000001,1547.0699999999995,1095.8500000000004,
1901-05-10,763.5400000000001,1547.0699999999995,1100.95,
1901-05-11,764.44,1550.1099999999994,1103.599999999999,
1901-05-12,769.3,1561.8200000000004,1104.099999999999,
1901-05-13,780.5100000000002,1572.7600000000002,1104.0999999999995,
1901-05-14,780.6100000000002,1574.5600000000004,1104.0999999999995,
1901-05-15,787.26,1578.6299999999997,1116.35,
1901-05-16,787.26,1578.6499999999996,1116.4499999999998,
1901-05-17,787.26,1578.6499999999996,1116.55,
1901-05-18,788.16,1580.3300000000004,1116.55,
1901-05-19,788.16,1580.3300000000004,1119.3000000000004,
1901-05-20,788.16,1580.3300000000004,1122.3000000000004,
1901-05-21,790.2900000000002,1580.3300000000004,1132.85,
1901-05-22,794.9699999999999,1580.3300000000004,1132.85,
1901-05-23,794.9699999999999,1580.3300000000004,1132.85,
1901-05-24,794.9699999999999,1580.3300000000004,1137.249999999999,
1901-05-25,794.9699999999999,1580.3300000000004,1137.249999999999,
1901-05-26,794.9699999999999,1580.6900000000005,1137.249999999999,
1901-05-27,798.0999999999998,1584.4700000000005,1137.249999999999,
1901-05-28,798.3599999999998,1584.6000000000006,1139.7999999999993,
1901-05-29,799.5299999999997,1591.7599999999998,1155.6000000000004,
1901-05-30,799.5299999999997,1592.9299999999994,1161.4500000000003,
1901-05-31,807.92,1593.2699999999995,1173.9500000000003,
1901-06-01,808.5699999999999,1593.6099999999994,1174.3500000000001,
1901-06-02,809.8300000000002,1604.279999999999,1175.8500000000001,
1901-06-03,823.3899999999996,1619.2999999999995,1178.3000000000006,
1901-06-04,830.7999999999998,1620.1499999999996,1178.3000000000006,
1901-06-05,831.1599999999999,1623.8699999999997,1179.3000000000006,
1901-06-06,831.1599999999999,1624.1399999999996,1180.0000000000005,
1901-06-07,832.9599999999999,1625.3099999999995,1194.15,
1901-06-08,836.2399999999997,1625.3099999999995,1198.1499999999992,
1901-06-09,836.4399999999998,1625.3099999999995,1202.099999999999,
1901-06-10,840.6399999999999,1625.3099999999995,1204.1499999999992,
1901-06-11,840.7399999999999,1631.9899999999996,1204.7999999999988,
1901-06-12,842.3499999999996,1632.4199999999994,1206.0499999999993,
1901-06-13,843.14,1642.1399999999994,1211.9499999999994,
1901-06-14,844.8199999999997,1645.5799999999995,1212.2499999999995,
1901-06-15,844.8199999999997,1652.3699999999994,1213.4499999999998,
1901-06-16,845.1800000000001,1657.7699999999995,1222.8499999999997,
1901-06-17,845.9599999999996,1674.9699999999996,1222.8499999999997,
1901-06-18,845.9599999999996,1677.0299999999995,1222.8499999999997,
1901-06-19,848.12,1684.2799999999995,1222.8499999999997,
1901-06-20,850.3699999999995,1685.6299999999994,1222.8499999999997,
1901-06-21,850.8999999999995,1685.6299999999994,1224.0999999999997,
1901-06-22,854.7299999999999,1685.6299999999994,1228.8500000000001,
1901-06-23,854.7299999999999,1696.8699999999992,1233.5499999999997,
1901-06-24,855.63,1697.7299999999996,1235.0499999999997,
1901-06-25,855.63,1699.4500000000007,1235.4,
1901-06-26,855.63,1716.1100000000006,1235.4,
1901-06-27,855.66,1724.7899999999997,1235.5,
1901-06-28,861.06,1729.5599999999988,1250.3999999999999,
1901-06-29,863.8299999999997,1730.8699999999988,1252.3999999999999,
1901-06-30,864.9699999999997,1753.5599999999995,1253.8999999999999,
